7,957584734468441
5,342364916876951
7,192387419160817
5,037767615313593
7,198072629769226
5,721228340895204
6,471152297706662
6,349388293954919
4,359716316935701
8,218647747433545
8,292336731638876
5,71498022476956
7,325529667336255
6,447017219326995
5,752723796610941
6,401592268471238
5,282073609854651
4,80501369513501
7,063818715910211
6,653708465864761
5,683978931697129
7,253375063576021
7,146942599538494
7,649596135192936
7,155446190160736
6,009993768451162
6,42261985753314
6,597936957221143
6,195179517987398
7,270983580431165
5,7306317656285675
6,8474986578088375
7,036736780788365
6,957380797350309
6,082289099337757
4,961242233500293
5,116413715810502
6,738886515772394
5,918212864899077
7,749939801789018
6,677686704577348
7,169613856578625
6,297065884918827
6,660068835667233
6,813085471385483
6,183718237825629
5,865430971283297
6,486533844699257
8,660744419953783
7,564917095914927
7,840476143390894
8,183866838871065
8,841234744299566
7,536934898400611
5,689651744453039
6,823212087730826
8,009104241563008
5,6592559006342285
7,238863837957983
7,99702401232748
6,792124717185278
7,145218874335109
8,714526009120766
7,18122206279454
5,763623221615332
6,487757999952817
6,870284117326215
7,820209803908838
8,41266876458916
7,139503437024713
6,521181816249618
6,3595341122191025
7,131079903931063
5,096250142751082
4,418297625506494
5,916408535161236
6,181649767335585
8,370148230201552
7,265493889636997
8,242652046964235
6,888519688566244
7,906009490173583
7,100902110716652
5,764069206889117
6,228019556571595
6,780332557855547
8,987602672790159
6,6464481219804945
7,052390515382296
7,333265501088793
6,087780888235878
9,64560080641142
7,1089221985072415
6,538653819213365
7,8036815676833715
6,220932438450835
7,282592478523893
6,015735703500383
6,379324065269403
6,26550675664696
8,52315104806601
6,053277566000128
6,183728280591958
5,418785697203274
8,081206933556441
7,171099800469818
5,554819035060522
7,100917550409618
7,320012047972421
7,139385561810963
5,852999871221744
6,178652505953318
5,460166897616007
7,372600165661754
6,587826639923596
6,062830911766913
7,298029806608285
5,975507600531766
7,166003900343271
8,699087465471802
8,319002826381162
7,18157558587597
6,751347461983974
7,10070865146867
6,373043200781376
7,223292835471904
7,198423579980394
6,223637331351422
8,695815092481167
7,285630217102291
5,443214665608419
6,98311018057121
7,400730440276127
7,167140693178204
5,493187286070469
6,817566834898808
4,549651132847382
6,176649688836275
7,7920350489011945
7,181156057051828
6,146151523869319
5,541240550496698
6,352957601817669
7,673463644502011
8,734106979805938
6,611801541243508
6,218831055982516
6,5513491137598905
7,581343126112692
6,238987921910459
6,154132657072189
5,492345314672726
5,685587556619042
6,594229421303125
7,341163514244032
8,952793006807298
7,9625759224185595
5,827652990217517
7,219885048519485
6,886992562351323
6,832682477935771
5,780237944143767
7,043356124495245
5,477900824840161
5,625852497478019
5,984219678101622
7,141733458350355
7,491602741944792
5,815285412276503
7,230298795487863
7,592964405915573
8,176941120638638
6,696634523737855
6,449817617750546
5,8974369091022885
7,375915371787513
6,150936640750878
6,875145722017056
6,271041784107632
5,904483409804877
6,787170848562761
7,456724010687083
6,500413655513004
5,88006538332513
5,584916353834393
5,317914849459095
6,256085555999915
6,305372195842428
6,212734568259197
6,915874365068637
5,574883888956405
7,0589047230369255
7,050169883040813
6,790612239021988
7,922272611816306
6,826711321405066
5,96487248981991
5,7146135762596915
5,177170248027309
7,679252018500156
7,673814674221598
6,577399783669704
6,347016966816924
6,828326182039607
7,005255682428543
6,334326809944303
7,018396680205117
8,027067098529685
6,711965332247228
6,957294879301116
6,645137506559955
6,409024472408436
8,638176294601992
7,302191375535224
6,220103483518913
5,090673913775971
7,500659121012429
7,259320402569513
8,061270454395274
5,534501533334755
6,950834779849946
5,797232582155318
5,617623629988602
7,570234267379481
5,516063517613273
5,465481785511159
6,637207065916552
5,566835303557454
8,223289957097629
8,442554567323963
5,555921739970087
8,462895567717021
6,115517735589622
5,780105662238416
7,463089632377275
7,171733067184353
6,249873972906305
7,135648178523656
5,6817228099572485
6,8379106335409965
6,654692856853822
7,349440505472994
6,572901659925462
7,634400882353449
7,162038591326429
8,815404327292416
7,066500334668337
7,779589185720242
6,958131968492092
5,898413735812118
6,441193009589686
8,227584377918987
6,067751620422207
6,672853205171965
7,658603602566221
6,174205573629223
7,831197860626769
8,204070817635722
6,2949991773352805
6,950734681780802
5,345556817390216
8,00452475080659
6,525658749152535
6,430222224956415
9,731639953098377
5,953717670374881
7,15524187874188
6,793678316704549
5,977626524521432
7,68638224441246
6,5525806227613455
8,166907896519808
6,969412172337023
7,14869695766634
6,5023391758147575
7,216490266555039
5,9717646601715355
8,204799202897094
5,551494329988292
7,580879465702161
7,71472185817743
7,1572280962832755
6,677009894104825
7,317753449205472
7,788133311162198
5,278584563104487
7,2335581822791415
6,746325966813539
5,924997112659058
5,079214350751243
7,537480603506197
8,025598647678317
6,344912443295984
5,776027027027445
6,290220166988528
3,730947861905153
6,800405508519781
4,982966520376925
4,9491419203017175
7,1944446073815715
5,809154852673098
5,705840180842503
8,282646980791833
7,776299128004797
6,423557374686528
8,66148180553538
6,898948514591901
7,028533654443192
6,9641021309602715
6,896616045894246
5,959454364184854
8,379705010921342
7,915141761768849
5,025690090319254
5,732520871619344
7,213349884568873
5,057778852783169
8,646516215541213
5,593754696648741
8,126318698683916
7,493576986915465
7,897252533795536
6,4451615528008555
7,924529399189079
9,629421440803657
4,795839957843288
7,486355760494057
5,865441891621163
8,252233686758274
6,566961507400845
7,959104988189808
7,151698460380519
7,473433551661278
8,541336497657925
9,40294754255213
6,3757338386446705
5,768023429682492
6,143299825435504
7,456369501669296
6,495282594425146
7,887746444127847
5,5297130308515134
5,5974150491077035
7,9570257210383035
5,42023558196954
7,4683234178170625
7,086838668924054
6,152065025687132
5,9475384578418105
5,1501559572695195
6,553293156150415
8,377862363835733
7,386108116098867
6,8885668604658825
6,705985787363658
7,654890024147967
5,616402911124436
8,053950904279963
4,140022542646868
6,874702664382792
7,1090260872042075
6,118455095311696
6,139618064271767
8,396190718836786
6,652576338062738
7,290989232181512
7,66604385979304
8,484443565647377
6,90056986791383
5,162854009031694
7,055509875757155
7,942265135764505
6,48706257780822
6,617112696059872
7,149577385009142
7,01294236581052
5,212805239461842
6,753003058435507
6,362798070704977
7,535822017647716
6,194008419917996
7,904042878787511
7,338395632368298
7,3303567136829235
7,452780967150191
6,651290238555153
4,989625199341689
5,745462597430603
7,520765157836317
7,163411274294405
7,35093754941146
5,233612918537759
5,252379282169621
6,646705352120316
6,342120936860416
5,579122795087597
7,133307180645468
6,63149564503937
7,135776876706731
8,230707621625209
7,206644526083604
6,668338268312248
6,829441705749139
8,614433093521482
8,18047221474819
6,380193526437839
6,692170242323163
7,172220427343282
6,372313921043411
6,991806090120285
6,710420268671238
7,038377908222334
6,636741020141771
6,594605076662541
7,10077303262309
6,134221390729627
7,030674013452795
7,947410423507999
7,564882845267033
6,3001050711442295
5,433716580899192
6,1601427531046555
7,389544122347554
7,364915660187651
7,225545272993707
7,093737797595643
8,297121658570292
7,353557616103057
6,748033441405784
6,860674072800934
7,322832366806174
6,241147111327692
9,600486294137747
7,218815422305345
3,97998138689483
9,051533124192774
7,7490656922469245
8,479464362255467
5,950156175157235
9,03723818986315
8,065669541916701
5,296485394152495
5,807522163672385
7,936163715400511
5,984614417991332
6,5965420850339775
5,772614960807598
6,015679176803374
6,405361290733243
7,526324332547871
7,311178491424796
6,866180141763142
6,9421365849406955
7,50626597739275
6,342333756328581
7,463235668993182
6,338413026725505
8,44178292053443
5,898178608731519
8,328547723668906
6,406570500012428
7,101495594415118
4,358693362324567
7,0439275110085555
6,001893792477706
4,86764807015366
6,349603525448867
7,4882765287345485
9,364832182904431
6,720086383743057
6,364828642620562
8,641815653309536
4,236787625609537
7,735489170844208
8,04011612156598
6,125735113433233
8,014622331071346
7,603834817427715
7,143099512871134
5,520671376328146
5,015359774544079
6,912126125484394
8,862439589073894
8,455290663613033
5,7096671034938655
6,946560454724
6,807393855212664
6,642168006609106
7,512134756364889
7,066348936207739
6,814680539802126
5,757386804096516
7,147805066340081
7,5507802393109795
6,501429010497345
7,008486222581933
6,294675231681669
7,350514235132803
6,636929614254854
8,111087614674718
3,9714602061296556
7,019442274860372
4,976970465807868
8,76728544991182
8,38440353575332
6,329448297188952
7,319277615469947
4,390820702735032
6,576942112930209
7,200389100941995
6,277355102072256
5,658009354347051
9,13599892301768
6,394038714888155
6,63373382788372
7,604243723285182
6,251325433114415
5,16765406256777
7,944029720909915
8,029986969609876
6,684012638937204
7,08058105195267
5,833305502536511
5,1531662563252985
6,007204935484154
5,453023291068617
5,458110168762045
8,271177751011763
5,843126981941243
7,768875647425398
6,377501421425428
6,7727562093941325
7,163440786570151
6,527607983771119
6,812090241455548
6,4788570045204015
5,696864832269191
5,842663238519498
6,126238668917267
7,362229687390972
5,851999753845564
6,401354923833549
7,721512368137955
6,9218236673826885
5,013852788968427
6,757616844009036
6,045694191128459
4,78003938605314
7,348543875314967
8,110261720868056
6,720340774615499
8,30762158331994
7,245584181335278
6,2705754483114395
4,574949237395356
6,177077083215016
6,478470316507919
6,305906826217364
8,928244492990023
7,771883092107763
8,119531623189003
6,239407461443716
6,394926135782977
6,506063035692628
7,798784581429763
5,3950306773656225
6,3597188235972055
6,715786982922222
6,562302545810261
7,861311861533075
7,105639239269402
6,272562047192025
8,380139638570824
7,498808703494806
8,470131531550459
6,061609419687228
6,833164561191752
6,904100020953187
7,526064452695844
7,991150954129316
8,43388712921741
6,306867428603761
7,198222444514186
6,695333368620533
7,947707279608412
6,057326197350135
10,525398910923283
6,295566466642936
6,936704263193987
7,832300686710151
7,0555188367982264
6,457452712461523
8,080642685696828
8,502935416099707
8,099221163158969
6,761359236279678
7,842031617540183
6,813742627927483
4,416023360256295
7,820867580470542
6,567808552988017
6,157691699782849
6,2744129828459165
6,524520896441141
6,880433931906949
8,20973933314372
6,338166364745603
7,662836237744388
6,621376770961693
6,082164679943709
5,704392486544881
7,065214159730552
5,886348028790153
8,212778914998278
6,189815335131143
8,085406962127193
7,737311770933894
7,447732781545737
6,644502807068229
5,774892150557722
6,1548723956215845
8,506802533208946
6,320498280512618
7,6645176913805795
7,050869999039094
7,659223484972519
6,32861635607834
6,109782656894641
7,35113312281867
6,341526922066975
9,52837089774559
7,086067466595775
7,105717505435745
6,9184675620606635
7,581374212581709
6,705574273542038
5,831831741761852
8,90506807146102
6,452124986744522
9,050099168244378
6,777309888949523
8,223306847163643
7,703695368607954
6,347034038965077
7,8168870027280155
8,284540734177433
7,80446684764484
5,206826353114228
8,138565220152818
7,515203112612079
5,293843251585845
7,421597116362518
7,255547227884886
6,7295489077031
6,285538194450253
3,687094895620727
7,241544084326362
8,630916355524791
6,315705047585795
7,653838649495218
7,222433529820199
4,53609551829528
6,0174828004857455
6,709866316612817
6,802025959537928
7,130058561954033
6,840066154463882
8,12953660049654
8,309686075182318
6,646510436097845
6,7942579807616745
7,180235413668383
7,653899162555648
7,432882330112901
5,671509078697071
8,619307244535161
6,5560501956605135
6,382780498274324
5,450503555490278
7,961582599374457
4,946828366651673
6,275703093268918
6,137908738780182
6,660803499188864
4,885642269687203
7,149449660896401
8,029202924702929
6,820025461644053
8,326633841820264
8,831294880141709
8,421379922084249
7,25815036373688
7,364042451537194
7,1848248635909515
7,557889603445713
5,388977376659111
6,456722129159803
7,886121749509398
6,528433018712081
6,770200212887821
5,87627178779633
7,264596346484172
8,779337012808014
5,906248253083812
8,481631735449527
7,409859013243802
8,121837445344042
6,74511770966557
6,79746798496814
5,637163724224584
7,735257167865123
8,648961009843811
6,848291107242221
6,39299807503782
7,460049571913325
5,71058210597968
4,88194809797733
6,387951896203318
6,497995889530196
6,499355432920539
6,572496116306345
6,275060541487831
8,77593867818372
6,654930365806164
5,770872390531772
6,709088808452832
5,185916624927894
6,49210414326182
7,958184493582992
7,888010524409799
8,167018985952893
6,7163955687598484
6,823571688680645
5,549216860049766
7,761841300888609
5,719227983120315
6,60773635531992
6,002471361704665
6,020500547434314
8,269138942359259
6,239785418985584
6,3800457017549155
5,241485723276
6,879801833853714
6,789707645423904
7,552260296961333
6,7613469716254695
5,9119672099746055
8,491940298607698
7,037625549906301
6,258943853682779
5,467547149567482
6,410755277281473
7,268011972408282
8,235912920603564
5,88423508119373
6,258141983866694
9,260968600385725
6,619467713723868
6,751239545790686
8,233429267225333
7,374614481610087
7,99019685548431
7,2692769319811
6,177314475636003
7,1430815909945755
6,7469862602005115
7,068005073290651
7,165500142410196
6,430309054275523
7,506045248288317
6,141796990172054
6,626650588908624
5,265196010552599
5,87599632835044
8,47228618316415
6,6405766712890895
5,534324708000338
5,043895913535815
7,524040834728261
6,858688388102928
6,963004729269993
4,0994267191486795
6,918227992998502
6,77617633568256
7,707377645562355
6,748180195887365
6,744614535094912
6,235746354592633
7,9461841054083315
6,550663466135566
6,760871309172104
7,662273962664553
6,322827077925066
6,716535164456001
-1,812595719212159
-2,537497455608074
-0,8645839337967706
-0,527615982889049
-0,8312405525941872
-0,41820464873397656
-1,7222916397536534
-3,322082541492649
-0,878508503670212
-2,5030307108121868
-0,38969718475676784
0,3116361090841522
-1,6252791709929244
0,8913577427127028
-2,1093473204794773
-2,346946471098879
-1,4454246825072687
-0,4414680591305772
0,878472048192491
-2,273879660703012
-1,9020305115398126
-3,917074209552858
-2,0336729740059933
-0,5808318853396419
-0,9013984510816473
0,9119856495661887
-0,6053667103303105
-2,5734620399859285
-1,3094861342731479
-0,5902625348077656
-1,4768260122067451
-2,518107172979102
-1,7295969243225933
-1,4763407619304523
0,4735064219546521
0,5821961118039265
-1,8048574313089787
-1,7369203628023118
-1,0685457491276225
-1,995757286978582
-2,3589682069575266
-0,7484245745041235
-0,14697323387209238
-2,471333500158199
-2,3312025353514887
-1,721096809907534
-1,6038667326586047
-0,9038274702573914
-1,8002654792302346
-0,9786839113935126
-0,085879302863344
-2,1720544734749008
-1,243860352460016
-2,012855213965642
-2,6368087282895063
-2,4786963634299664
-1,0501300274998486
-0,33927275822335967
-1,9010153729941384
-0,3801939703504029
-1,0121369613837161
-2,166087941877609
-0,43478083169859016
-2,287511732812115
-1,67797845472463
-0,021702429357787656
-1,890469474305767
-2,0396775779408123
-0,8011566546797251
-1,0718976342136246
-1,0479447976248921
-2,1024467858554754
-1,6099160068524792
-1,851479697815162
0,01094237582969404
-1,0692409539936298
-1,4882075832779726
-2,44292542152617
-0,7563835076427641
-3,1267097953341194
-1,5523977274655847
-1,1530325347006738
-1,3546903339609984
-2,367228513780378
-0,26333221820751596
-2,436490009254272
-1,7269634699365128
-1,6311355490004733
-1,621729637033772
0,30268472033879235
-1,517304288982615
-0,2983969635504553
-2,2674468059998003
-2,9163874112601134
-0,9933393612345881
-2,1082095365660303
-1,3370818139519245
-1,1472344913401342
-1,7671016700701405
-2,1880758912731446
-1,9774944315441063
-1,1184100628246905
-3,4349825031864754
-1,7478712791746938
-0,8957634278319606
-1,3393173647171162
-2,68236007312895
-0,8959837874665985
0,09239639257533816
-0,44031898000351055
-0,17610065657392515
-1,6805341441744501
0,2513031753942183
-1,1678916542585285
-1,7064792828009128
-1,4000812465409884
-1,09989953223335
-2,5051368554569606
-2,0485029305803426
-2,0463359583491636
-0,32440934700141244
-1,431916247468755
-2,3526721292925545
-2,311649030415412
-0,9940417259319633
1,0764298202112805
-1,1338419631332524
-2,45075570268755
-1,740482338477649
-0,9968611053514094
-0,6438060410383928
-1,9414293477940472
-2,169402516555557
-3,66287761927338
-1,789983802841996
-0,005941487773220455
-1,585651004137317
-2,238738830761243
-1,8421081526342804
-2,1302046618883326
-1,002951442642963
-0,6009799208287495
-2,9446223137609002
-2,436070411847975
-1,4908925270530644
-1,1231501871343326
-1,153424220994884
-2,858303746190196
-0,2592444270701346
-0,6098418940216824
-1,2181761624490157
-0,7667071699349236
-2,79841775381485
-2,59219601435174
0,025023650372868023
-0,9434147410609004
-0,046362311793084476
-1,896867468704991
-0,6388852431493678
-1,892434178981876
-1,8333265652705522
-2,2730550629612654
-1,467263414876794
-1,4618509934828459
-0,5266330092011353
-0,9260497957654054
-0,644332646975987
-1,6353093815090771
0,4601816874548783
-2,5149622686743056
-0,9523305713348296
-1,514027079867962
-1,7714438491986892
-0,6158448483051187
-2,4265567232800462
-2,942823983365744
-2,272888611329039
-2,074553827128622
0,4517126157768876
-1,5745692933007513
-0,8401198662048678
-1,6309014870111487
-3,417272247264818
0,7748225713437209
-1,1423449868871165
0,023647496492511078
-0,9121101099855606
-0,8413908257944982
-3,6610253590486685
-1,214361255882976
-1,0624056088897809
-1,8734256328175631
-0,9302186095616711
-1,7498749408772993
-2,365271355600694
-2,1661317503916497
-0,8126825308175489
-2,2084212978645827
-0,8229799252291556
-1,6828331924610889
-3,136596909732078
-1,3287276288775998
-1,3957407021973474
-0,25809287692063787
-0,5166974379958588
-0,06896900847840048
-0,399488631075291
-0,4742216415087708
-1,5342066709911624
-1,677886509938628
-1,863118291289053
-0,27122913592415787
-0,4955053047833051
-1,0927440951538963
-1,8783710499151551
-0,3790309304483557
-1,240345786445674
-2,5891177164053767
-1,1669666102497933
-1,9972959329370545
-0,17603076286586306
-0,5691781919799257
0,11735460927615393
-1,8490036042884395
-1,7347015117504423
-3,056223079882603
-0,5980888943690702
-1,9510937929503058
-2,100698238345557
-0,7760582866539032
-2,4211248989411223
-2,0035284230111197
-1,4828354851160648
-0,8537041290082235
-1,249392128191655
-1,1432404670259573
-1,1476675079258518
-3,487113436806875
-2,518505747985898
-2,3470000785350535
-2,547713153586986
-3,3838912013317284
-0,03005589581151602
-2,5432545874089607
-1,3127594959573894
-2,1541492794283617
-2,82887795253302
-1,6276762679747157
-0,8178339378346063
-1,8751157582770532
-1,301596508127071
-1,8593987450434084
-2,1123779534144393
-0,8928532925130885
-2,143759115033242
-1,0907423073453713
-1,581971816122114
-1,4885473597454217
-1,8586771437684122
-2,1260166258553967
-1,5555590974063718
-2,1446230249845164
-1,5185135205990825
-3,719169920152411
-3,2737136649793612
-2,333621064008953
-0,5961110501670632
-1,5764896562798496
-0,2195421347460884
-0,37068257244553093
-2,0253894584609453
-0,5392838965709912
-1,8726840547394985
-1,7419090416202334
-0,7369114651117259
-2,5146408043518527
-1,5742182759770196
-1,237282046683971
0,36860755640332443
-1,6899991945449333
-1,6621892528761837
-0,5426775879227437
-1,1630609391783309
-0,2140791892638827
-1,1053131552458946
0,37455589936129075
-0,29710681187945975
-1,0869595612947234
-2,483062510360102
-0,13254989967657504
-4,0988515250802156
-0,13499512664334423
-2,2584881409377626
-0,6502420087912033
-1,66565782543577
-1,4581536922801808
-2,410432223170873
-0,5054544871845414
-1,3418519051046784
-1,0338338917971122
-1,2607556182893842
-3,609943779096933
-1,2443201293435067
-1,353630035405011
-0,9947996506417127
-1,7920169900557275
-1,9447126165596407
-3,1364915474216817
-0,3651219650336195
-1,3533653599660649
-1,9560186523491918
-1,7717612054774692
-0,5628348113850884
-1,7307502080830428
-0,6724997400992904
-0,5724379726261499
-1,3094929832908557
0,09384919798922065
-1,357914781121383
-3,3105956897059348
-1,3302483809806978
-1,8521208805434237
-1,3127348726508805
-2,897873989820954
-1,1709864597719108
-2,5975824952819453
1,0685051978875542
-2,039084288625313
0,23511733919261557
-1,948738137383729
-1,1331249856107561
-1,371460331618959
-2,303536488304081
0,5418743641332489
-2,31305821067323
-3,0692380094634375
-1,8249683709555435
-0,963079498014404
-0,258415900620268
-3,44163041830846
-1,9814530953739804
-2,023472300821678
-1,8998436506771044
-0,6221109981864147
-1,0029590213676773
-1,6144262972964365
-2,270748893626746
-1,0799258963246943
-1,2845378953913211
-1,4065861485659772
-1,0719930883883333
-2,047134270650184
-1,0767508105189245
-0,5593959799152305
-2,9383601692864096
-1,4988294744414448
-2,308934534465088
-2,284436385771981
-1,785093294857643
-2,6850723539071097
-1,9031809438556917
-0,7631865329905801
-1,9445817867916704
-2,7808434907827153
-0,7845515957364725
-0,20520202317873393
-2,3311644048845346
-1,4545593248026263
-2,2315658729262573
-2,35883841844106
-0,8147527816416673
-1,1204064851320477
-0,1950276645225264
-2,112081436309755
-1,6530864922820883
-2,8504741038840904
-1,6315674326113834
-0,5480976370530583
-0,9575569899529451
-1,9276352832031525
-1,8226007387014107
-2,6828747069445686
-3,903971077243277
0,14363390537459697
-0,8120777535286963
-0,7283770074726507
-2,0780909101035974
-1,7683251505888704
-3,3151111478621615
-1,7550827104780142
-1,529097524412811
-1,5603609072861921
-0,8298040173469153
-0,8199380058249456
-1,6430307875630332
-1,2342312344391198
-2,069566199416824
-2,9198562208654772
-2,314055199820573
-1,8591848080576554
-1,3424502078775815
-0,5448909921809872
-1,2194167424125557
-2,1137148795081857
-2,2673557571585428
-0,2835806080951273
-2,8767332912996526
-1,882256894694005
-0,9908348392991391
-0,19458496173684403
-3,959951501705574
0,2144249138730625
-1,2728455736462811
-2,480464720785875
-0,5517163095189851
-1,802692841670556
-0,13889136641774336
-0,9737545026492
-2,40098689922607
-2,155561715091707
-0,7352037671783928
-1,452943635257856
0,13975201154162864
-2,0307464543974367
-2,1184716857538572
-1,962091386470175
-1,0639528591253642
-1,3211575314041295
-0,7087635133686853
-1,841932330237907
-1,248425123623762
-0,7515647787246147
-1,8338150138145133
-0,9847552494435284
-1,4785507440868948
-1,0489129478102714
-2,6657293280783283
-1,9482715750175994
-0,7978499568597569
-1,5933690565845984
-2,0184633161235537
0,15135521386014972
-0,12138213522111774
-3,27877927653066
-0,8968236817879052
-2,824806491079946
-2,5327898374366855
-2,3887480785892343
-2,568204421483615
-1,260024017955445
-0,09330601959954965
-1,2750249707296202
-1,0505220382523297
-1,7174817571952121
-1,3817056977769042
-1,8213413380624477
-3,294663406238644
-2,803896826031755
-2,550792370730031
-1,281108071895175
-2,295904376788264
-0,859372402263356
-0,36760250735194866
-1,5016248223558992
-1,1633866206305064
-1,190894437498542
-1,983256647739068
-0,6356499909570055
-0,13002836155870212
-1,244580658728077
-3,646977818546082
-0,7500313017467358
-1,8410817509819595
-1,2491195261857253
-0,9969711600082691
-2,7300166159541903
-0,521367498515896
-0,7880854499935117
-1,7695910317992396
-1,4917496370885286
-3,0404090937704895
-1,6383792147193799
0,013235246370989495
-1,3775897334594616
-3,1137816982433204
-0,28722582239815764
-1,98292246835973
-2,2404219532379233
-1,3597901589812271
-2,3547390026055135
-2,1324859322445886
-0,8895865540557856
-0,18726111005182955
-2,9265024327304623
-2,0597758398012442
-0,5114285545016181
-2,777604831251323
-0,8050988674362305
-2,2233320496269307
0,10991459775128143
-0,5836123433612916
-1,7995282346644919
0,017705965905371546
-0,07005499091152179
-0,3201029397339423
-1,5316788450862449
-1,8045134165424208
-2,867230398419194
-0,40652027692263926
-2,036801920821908
-3,6659345535773618
-1,1814778145481961
-3,306606721822563
-1,720222063389648
-1,9807344664302977
-1,4431285881060725
0,3904912019604807
-0,9363261836176188
-1,0377295263063755
-0,9988846803614382
-1,4616027419934623
-1,1112922962056835
-2,2584609598565626
-1,1819532638318806
-1,4461856595766245
-0,45707862023684076
-0,8573702700976861
-0,7130908220362959
-1,2189902918778377
-1,4692173206737935
-1,5923401797067573
-1,4503859313842609
-3,2281923929816614
-0,923178224606937
-1,7206727545473433
-0,6991939391810438
-1,859198718635519
-1,2090880905318884
-1,076425818023873
-1,299616397577832
-2,560570101336526
-1,2386713040604205
-1,188635369047648
0,5847405190890551
-0,5711708649722821
-0,4451491479567299
-2,4735074438907585
-2,5769781710580366
-0,33485657467659435
-1,8595797865608978
-3,3867482213437246
-0,24775308799494478
-1,0645393856164767
-1,8601443018331092
-2,577689442455135
-1,715446218505896
-2,402680243723518
-2,795228128649762
-3,0334060461871966
-1,1649565672489346
-1,369429169741733
-1,5731432606419589
-3,378254631102627
-1,2196465521775512
-1,894288718681309
-2,6885103494155884
-2,3896542211633713
-1,0020272246698414
-0,37998128224397876
-2,0721158969248687
-3,208474608780657
-0,7087956763327762
-0,7866766900788991
-1,1900377217900946
-2,0488372118966143
-2,954782883628611
-1,8624321928484497
-3,2971897109567188
0,11798218097974855
-1,7480455017117764
-0,09902167656393956
-1,7990329058158625
0,5244698012145383
-1,1727864524064182
-0,7164175707365407
-1,1224568946972835
-3,0771108466025296
-1,5898782227114614
-0,6750234693342393
-2,113807041763609
-0,742603680148975
-1,151896891645181
-0,5826713731376966
-1,0825290744221259
-3,158451299102059
-1,4521876221724797
-2,8883215549714634
-1,5962417966697307
-1,1316895372269267
-0,8749396376205222
-1,9522447313569395
-1,541798730764301
0,5399009120977412
-1,8184590682914843
-0,19086193002093488
-0,8008643984652081
-1,4906006088891068
-1,5018786645667488
-1,5182437529716295
-2,1857870164181517
